begin,end,participant,utterance,source,utterance_raw,language,corpus,duration,uid,nature,utterance_stripped,nwords,nchar,n,rank,freq,overlap,priorby,FTO,overlapped,talk_all,talk_rel,load,transitions,turns_all,turns_rel,participants,rank_perc,freq_perc
526563,526967,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,404,dutch-04-434-526563,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-55,overlapped,7723,0.649488540722517,0.835822510822511,4,7,0.714285714285714,2,10,100
526890,527851,spreker2 [v] (TIE2),op welke dag was dat dan?,/dutch2/DVA13U,op welke dag was dat dan?,dutch,dutch2,961,dutch-04-435-526890,talk,op welke dag was dat dan?,6,25,1,205,1.5556098217596995e-10,partial,other,-77,NA,8684,0.422385997236297,0.857763729751087,5,8,0.375,2,100,69
527883,529138,spreker1 [v] (TIE0),dat was op de tweede dag,/dutch2/DVA13U,dat was op de tweede dag,dutch,dutch2,1255,dutch-04-436-527883,talk,dat was op de tweede dag,6,24,1,205,1.5556098217596995e-10,NA,other,32,NA,8225,0.554042553191489,0.946163579891867,6,8,0.625,2,100,69
529138,530481,spreker1 [v] (TIE0),dus dat was op vrijdag,/dutch2/DVA13U,dus dat was op vrijdag,dutch,dutch2,1343,dutch-04-437-529138,talk,dus dat was op vrijdag,5,22,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,9568,0.616638795986622,0.953367875647668,6,9,0.666666666666667,2,100,69
529204,529695,spreker2 [v] (TIE2),oh ja,/dutch2/DVA13U,oh ja,dutch,dutch2,491,dutch-04-438-529204,talk,oh ja,2,5,3398,7,5.285962174339459e-7,full,other,66,NA,10059,0.413460582562879,1.00229174970108,7,10,0.4,2,15,86
530481,532074,spreker1 [v] (TIE0),en uh dat was heel grappig want,/dutch2/DVA13U,en uh dat was heel grappig want,dutch,dutch2,1593,dutch-04-439-530481,talk,en uh dat was heel grappig want,7,31,1,205,1.5556098217596995e-10,NA,other,786,NA,10584,0.607048374905518,1.03876729806654,7,10,0.6,2,100,69
532347,533999,spreker1 [v] (TIE0),ik had dus die dag met louisa afgesproken,/dutch2/DVA13U,ik had dus die dag met louisa afgesproken,dutch,dutch2,1652,dutch-04-440-532347,talk,ik had dus die dag met louisa afgesproken,8,41,1,205,1.5556098217596995e-10,NA,self,NA,NA,10959,0.737019801076741,0.987386251013605,6,10,0.7,2,100,69
533999,535767,spreker1 [v] (TIE0),we warennou ja 'n beetje gaan uh,/dutch2/DVA13U,we warennou ja 'n beetje gaan uh,dutch,dutch2,1768,dutch-04-441-533999,talk,we warennou ja 'n beetje gaan uh,7,32,1,205,1.5556098217596995e-10,NA,self,NA,NA,11483,0.749020290864757,0.987954916974963,6,10,0.7,2,100,69
536313,536968,spreker1 [v] (TIE0),gaan lopen,/dutch2/DVA13U,gaan lopen,dutch,dutch2,655,dutch-04-442-536313,talk,gaan lopen,2,10,1,205,1.5556098217596995e-10,NA,self,NA,NA,10122,0.856550088915234,0.972801537722249,4,9,0.777777777777778,2,100,69
536968,538277,spreker1 [v] (TIE0),'k had ook die tas gekocht en zo,/dutch2/DVA13U,'k had ook die tas gekocht en zo,dutch,dutch2,1309,dutch-04-443-536968,talk,'k had ook die tas gekocht en zo,8,32,1,205,1.5556098217596995e-10,NA,self,NA,NA,10066,0.951221935227499,0.968443332691938,2,8,0.875,2,100,69
538954,541940,spreker1 [v] (TIE0),en uh curtis bekeken in de metro en uhm,/dutch2/DVA13U,en uh curtis bekeken in de metro en uhm,dutch,dutch2,2986,dutch-04-444-538954,talk,en uh curtis bekeken in de metro en uhm,9,39,1,205,1.5556098217596995e-10,NA,self,NA,NA,11797,0.9583792489616,0.92149664114982,2,8,0.875,2,100,69
542900,543904,spreker1 [v] (TIE0),uhm,/dutch2/DVA13U,uhm,dutch,dutch2,1004,dutch-04-445-542900,talk,uhm,1,3,2937,9,4.568826046508238e-7,NA,self,NA,NA,7722,1,0.779606259464917,0,5,1,1,16,85
543904,545879,spreker1 [v] (TIE0),met hem even geluncht en dat soort dingen,/dutch2/DVA13U,met hem even geluncht en dat soort dingen,dutch,dutch2,1975,dutch-04-446-543904,talk,met hem even geluncht en dat soort dingen,8,41,1,205,1.5556098217596995e-10,NA,self,NA,NA,9697,1,0.816245791245791,0,6,1,1,100,69
545879,546796,spreker1 [v] (TIE0),en luc had om,/dutch2/DVA13U,en luc had om,dutch,dutch2,917,dutch-04-447-545879,talk,en luc had om,4,13,1,205,1.5556098217596995e-10,NA,self,NA,NA,8846,1,0.843842411523419,0,6,1,1,100,69
547265,548357,spreker1 [v] (TIE0),half zes z'n praatje,/dutch2/DVA13U,half zes z'n praatje,dutch,dutch2,1092,dutch-04-448-547265,talk,half zes z'n praatje,4,20,1,205,1.5556098217596995e-10,NA,self,NA,NA,7974,1,0.848027225353611,0,5,1,1,100,69
548357,549775,spreker1 [v] (TIE0),die sessie begon om vijf uur,/dutch2/DVA13U,die sessie begon om vijf uur,dutch,dutch2,1418,dutch-04-449-548357,talk,die sessie begon om vijf uur,6,28,1,205,1.5556098217596995e-10,NA,self,NA,NA,9392,1,0.867941964698272,0,6,1,1,100,69
550190,551398,spreker1 [v] (TIE0),dus ik zei tegen louisa van nou,/dutch2/DVA13U,dus ik zei tegen louisa van nou,dutch,dutch2,1208,dutch-04-450-550190,talk,dus ik zei tegen louisa van nou,7,31,1,205,1.5556098217596995e-10,NA,self,NA,NA,7614,1,0.895975523652624,0,6,1,1,100,69
551398,553613,spreker1 [v] (TIE0),dan moeten we wel even of dan moet ik in ieder geval daar zijn,/dutch2/DVA13U,dan moeten we wel even of dan moet ik in ieder geval daar zijn,dutch,dutch2,2215,dutch-04-451-551398,talk,dan moeten we wel even of dan moet ik in ieder geval daar zijn,14,62,1,205,1.5556098217596995e-10,NA,self,NA,NA,9829,1,0.917483431345095,0,7,1,1,100,69
553613,554999,spreker1 [v] (TIE0),maar louisa wilde wel graag mee,/dutch2/DVA13U,maar louisa wilde wel graag mee,dutch,dutch2,1386,dutch-04-452-553613,talk,maar louisa wilde wel graag mee,6,31,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,10211,1,0.920324470482199,0,7,1,1,100,69
554955,555479,spreker2 [v] (TIE2),ja tuurlijk,/dutch2/DVA13U,ja tuurlijk,dutch,dutch2,524,dutch-04-453-554955,talk,ja tuurlijk,2,11,157,75,2.442307420162729e-8,partial,other,-44,overlapped,8760,0.0598173515981735,0.9125,1,7,0.142857142857143,2,22,79
555457,558163,spreker1 [v] (TIE0),want die had er volgens mij ook iets veel groters*n bij voorgesteld,/dutch2/DVA13U,want die had er volgens mij ook iets veel groters*n bij voorgesteld,dutch,dutch2,2706,dutch-04-454-555457,talk,want die had er volgens mij ook iets veel groters*n bij voorgesteld,12,67,1,205,1.5556098217596995e-10,partial,other,-22,overlapped,11466,0.954299668585383,0.933409312927385,2,8,0.875,2,100,69
555479,555992,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,513,dutch-04-455-555479,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,480,NA,11979,0.0865681609483262,0.975170954086617,3,9,0.222222222222222,2,10,100
557454,558065,spreker2 [v] (TIE2),ja [laugh],/dutch2/DVA13U,ja ggg,dutch,dutch2,611,dutch-04-456-557454,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,self_during_other,-709,NA,10581,0.155750874208487,1.07903324495207,3,8,0.375,2,10,100
558163,560656,spreker1 [v] (TIE0),in plaats van zo'n beetje nou ja zo'n lullige para*a of lullig maar,/dutch2/DVA13U,in plaats van zo'n beetje nou ja zo'n lullige para*a of lullig maar,dutch,dutch2,2493,dutch-04-457-558163,talk,in plaats van zo'n beetje nou ja zo'n lullige para*a of lullig maar,13,67,1,205,1.5556098217596995e-10,NA,other,98,NA,13074,0.873948294324614,1.06301325311001,4,9,0.666666666666667,2,100,69
561049,562457,spreker1 [v] (TIE0),zo'n parallelle sessie,/dutch2/DVA13U,zo'n parallelle sessie,dutch,dutch2,1408,dutch-04-458-561049,talk,zo'n parallelle sessie,3,22,1,205,1.5556098217596995e-10,NA,self,NA,NA,11856,0.860998650472335,1.07206799891491,4,8,0.625,2,100,69
563123,565447,spreker1 [v] (TIE0),ja ze had echt verwacht misschien honderden mensen of zo,/dutch2/DVA13U,ja ze had echt verwacht misschien honderden mensen of zo,dutch,dutch2,2324,dutch-04-459-563123,talk,ja ze had echt verwacht misschien honderden mensen of zo,10,56,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,11965,0.862264939406603,1.01106979888457,4,8,0.625,2,100,69
563133,563581,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,448,dutch-04-460-563133,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,676,NA,12413,0.168855232417627,1.04892682102417,5,9,0.444444444444444,2,10,100
564825,566145,spreker2 [v] (TIE2),hoe groot was dat congres dan?,/dutch2/DVA13U,hoe groot was dat congres dan?,dutch,dutch2,1320,dutch-04-461-564825,talk,hoe groot was dat congres dan?,6,30,1,205,1.5556098217596995e-10,NA,self_during_other,-622,NA,12347,0.276666396695554,1.10339588918677,4,9,0.555555555555556,2,100,69
566811,567859,spreker2 [v] (TIE2),'t was maar een klein congres?,/dutch2/DVA13U,'t was maar een klein congres?,dutch,dutch2,1048,dutch-04-462-566811,talk,'t was maar een klein congres?,6,30,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,9652,0.355055946953999,0.927630946660259,2,7,0.571428571428571,2,100,69
566866,568230,spreker1 [v] (TIE0),ah honderd man of zo,/dutch2/DVA13U,ah honderd man of zo,dutch,dutch2,1364,dutch-04-463-566866,talk,ah honderd man of zo,5,20,1,205,1.5556098217596995e-10,partial,other,721,overlapped,11016,0.688907044299201,1.02227171492205,3,8,0.5,2,100,69
568143,568667,spreker2 [v] (TIE2),oh,/dutch2/DVA13U,oh,dutch,dutch2,524,dutch-04-464-568143,talk,oh,1,2,6948,5,1.0808377041586394e-6,partial,other,-87,overlapped,10929,0.305608930368744,1.04046077684692,3,8,0.5,2,14,88
568601,569114,spreker1 [v] (TIE0),dus uhm,/dutch2/DVA13U,dus uhm,dutch,dutch2,513,dutch-04-465-568601,talk,dus uhm,2,7,221,62,3.437897706088936e-8,partial,other,-66,overlapped,8949,0.626773941222483,1.10960942343459,4,8,0.5,2,21,80
569027,569900,spreker2 [v] (TIE2),meer een symposium?,/dutch2/DVA13U,meer een symposium?,dutch,dutch2,873,dutch-04-466-569027,talk,meer een symposium?,3,19,1,205,1.5556098217596995e-10,partial,other,-87,NA,9822,0.428935043779271,1.10970511806576,5,9,0.555555555555556,2,100,69
570151,570686,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,535,dutch-04-467-570151,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,251,NA,10357,0.593221975475524,1.07471204731763,6,10,0.5,2,10,100
570686,571100,spreker1 [v] (TIE0),en,/dutch2/DVA13U,en,dutch,dutch2,414,dutch-04-468-570686,talk,en,1,2,1435,18,2.2323000942251695e-7,NA,self,NA,NA,10771,0.608857116330888,1.07163466321759,6,11,0.545454545454545,2,19,83
571100,572322,spreker1 [v] (TIE0),luc zat in twee,/dutch2/DVA13U,luc zat in twee,dutch,dutch2,1222,dutch-04-469-571100,talk,luc zat in twee,4,15,1,205,1.5556098217596995e-10,NA,self,NA,NA,10585,0.601983939537081,1.15066855092945,6,11,0.545454545454545,2,100,69
572606,575094,spreker1 [v] (TIE0),de sessie was in tweeën verdeeld dus er zat ongeveer vijftig man weet je wel?,/dutch2/DVA13U,de sessie was in tweeën verdeeld dus er zat ongeveer vijftig man weet je wel?,dutch,dutch2,2488,dutch-04-470-572606,talk,de sessie was in tweeën verdeeld dus er zat ongeveer vijftig man weet je wel?,15,77,1,205,1.5556098217596995e-10,NA,self,NA,NA,13073,0.677732731584181,1.09205580152034,6,12,0.583333333333333,2,100,69
575804,577480,spreker1 [v] (TIE0),maar uh dus louisa zat er ook bij,/dutch2/DVA13U,maar uh dus louisa zat er ook bij,dutch,dutch2,1676,dutch-04-471-575804,talk,maar uh dus louisa zat er ook bij,8,33,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,10657,0.770573332082199,0.998875246039929,5,10,0.7,2,100,69
576607,578724,spreker2 [v] (TIE2),nou vijftig man is trouwens best nog goed,/dutch2/DVA13U,nou vijftig man is trouwens best nog goed,dutch,dutch2,2117,dutch-04-472-576607,talk,nou vijftig man is trouwens best nog goed,8,41,1,205,1.5556098217596995e-10,partial,other,-873,overlapped,12774,0.357131673712228,1.07227398640141,6,11,0.363636363636364,2,100,69
578375,578910,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,535,dutch-04-473-578375,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-349,NA,10373,0.711751662971175,1.00620816762053,4,9,0.777777777777778,2,10,100
578932,579401,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,469,dutch-04-474-578932,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,22,NA,10329,0.33488237002614,0.995662232504338,4,9,0.333333333333333,2,10,100
579750,580634,spreker1 [v] (TIE0),dus uhm,/dutch2/DVA13U,dus uhm,dutch,dutch2,884,dutch-04-475-579750,talk,dus uhm,2,7,221,62,3.437897706088936e-8,NA,other,349,NA,10340,0.749903288201161,0.986358866736621,4,9,0.777777777777778,2,21,80
580885,582358,spreker1 [v] (TIE0),dus louisa en ik zaten daar echt zo,/dutch2/DVA13U,dus louisa en ik zaten daar echt zo,dutch,dutch2,1473,dutch-04-476-580885,talk,dus louisa en ik zaten daar echt zo,8,35,1,205,1.5556098217596995e-10,NA,self,NA,NA,10864,0.761966126656848,0.965002664771718,4,8,0.75,2,100,69
582358,584443,spreker1 [v] (TIE0),echt 't is natuurlijk helemaal louisa die er*x gewoon helemaal,/dutch2/DVA13U,echt 't is natuurlijk helemaal louisa die er*x gewoon helemaal,dutch,dutch2,2085,dutch-04-477-582358,talk,echt 't is natuurlijk helemaal louisa die er*x gewoon helemaal,10,62,1,205,1.5556098217596995e-10,NA,self,NA,NA,11727,0.779483243796367,0.990707104840754,4,8,0.75,2,100,69
584443,585971,spreker1 [v] (TIE0),totaal geen kaas gegeten van,/dutch2/DVA13U,totaal geen kaas gegeten van,dutch,dutch2,1528,dutch-04-478-584443,talk,totaal geen kaas gegeten van,5,28,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,10767,0.759821677347451,1.05901445854234,4,8,0.75,2,100,69
585425,585873,spreker2 [v] (TIE2),[laugh],/dutch2/DVA13U,ggg,dutch,dutch2,448,dutch-04-479-585425,laugh,NA,NA,NA,NA,NA,NA,full,other,-546,NA,11215,0.270530539456086,1.10307858758729,5,9,0.333333333333333,2,NA,NA
586266,588306,spreker1 [v] (TIE0),wat dan ook iets met klassieken te maken heeft,/dutch2/DVA13U,wat dan ook iets met klassieken te maken heeft,dutch,dutch2,2040,dutch-04-480-586266,talk,wat dan ook iets met klassieken te maken heeft,9,46,1,205,1.5556098217596995e-10,NA,other,393,overlapped,11579,0.737973918300371,0.989742713052398,5,9,0.666666666666667,2,100,69
587782,588186,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,404,dutch-04-481-587782,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-524,NA,9866,0.133894182039327,0.993454838384855,5,9,0.333333333333333,2,10,100
589016,591340,spreker1 [v] (TIE0),dus we zaten echt een beetje onze tijd daar uit te zitten,/dutch2/DVA13U,dus we zaten echt een beetje onze tijd daar uit te zitten,dutch,dutch2,2324,dutch-04-482-589016,talk,dus we zaten echt een beetje onze tijd daar uit te zitten,12,57,1,205,1.5556098217596995e-10,NA,other,830,NA,11186,0.923833363132487,0.965142364106989,4,8,0.75,2,100,69
592486,593479,spreker1 [v] (TIE0),maar 'k vond 't natuurlijk wel leuk,/dutch2/DVA13U,maar 'k vond 't natuurlijk wel leuk,dutch,dutch2,993,dutch-04-483-592486,talk,maar 'k vond 't natuurlijk wel leuk,7,35,1,205,1.5556098217596995e-10,NA,self,NA,NA,7737,0.889879798371462,0.856241699867198,4,6,0.666666666666667,2,100,69
593479,594152,spreker1 [v] (TIE0),om luc te zien,/dutch2/DVA13U,om luc te zien,dutch,dutch2,673,dutch-04-484-593479,talk,om luc te zien,4,14,1,205,1.5556098217596995e-10,NA,self,NA,NA,8410,0.898692033293698,0.866206612421465,4,7,0.714285714285714,2,100,69
594839,596072,spreker1 [v] (TIE0),en uhm,/dutch2/DVA13U,en uhm,dutch,dutch2,1233,dutch-04-485-594839,talk,en uhm,2,6,998,23,1.5524986021161806e-07,NA,self,NA,NA,8115,0.895009242144177,0.762186531417301,3,7,0.714285714285714,2,19,82
596465,597371,spreker1 [v] (TIE0),nou ging heel goed,/dutch2/DVA13U,nou ging heel goed,dutch,dutch2,906,dutch-04-486-596465,talk,nou ging heel goed,4,18,1,205,1.5556098217596995e-10,NA,self,NA,NA,6533,0.938160110209705,0.681301491292105,1,6,0.833333333333333,2,100,69
598015,599401,spreker1 [v] (TIE0),en uh,/dutch2/DVA13U,en uh,dutch,dutch2,1386,dutch-04-487-598015,talk,en uh,2,5,2100,13,3.2667806256953693e-7,NA,self,NA,NA,7515,1,0.723639865190178,0,6,1,1,17,84
599401,601856,spreker1 [v] (TIE0),toen was louisa naar huis gegaan,/dutch2/DVA13U,toen was louisa naar huis gegaan,dutch,dutch2,2455,dutch-04-488-599401,talk,toen was louisa naar huis gegaan,6,32,1,205,1.5556098217596995e-10,NA,self,NA,NA,7646,1,0.816008537886873,0,6,1,1,100,69
601856,603745,spreker1 [v] (TIE0),en toen hadden we 't conferentiediner*n,/dutch2/DVA13U,en toen hadden we 't conferentiediner*n,dutch,dutch2,1889,dutch-04-489-601856,talk,en toen hadden we 't conferentiediner*n,6,39,1,205,1.5556098217596995e-10,NA,self,NA,NA,9535,1,0.846878053113065,0,7,1,1,100,69
603745,605065,spreker1 [v] (TIE0),wat ook nog heel stom was,/dutch2/DVA13U,wat ook nog heel stom was,dutch,dutch2,1320,dutch-04-490-603745,talk,wat ook nog heel stom was,6,25,1,205,1.5556098217596995e-10,NA,self,NA,NA,9189,1,0.898591824760415,0,6,1,1,100,69
605065,606451,spreker1 [v] (TIE0),of ja was leuk maar,/dutch2/DVA13U,of ja was leuk maar,dutch,dutch2,1386,dutch-04-491-605065,talk,of ja was leuk maar,5,19,1,205,1.5556098217596995e-10,NA,self,NA,NA,9342,1,0.935509713599039,0,6,1,1,100,69
607073,607880,spreker1 [v] (TIE0),uhm,/dutch2/DVA13U,uhm,dutch,dutch2,807,dutch-04-492-607073,talk,uhm,1,3,2937,9,4.568826046508238e-7,NA,self,NA,NA,9243,1,0.936948808920426,0,6,1,1,16,85
607880,609397,spreker1 [v] (TIE0),d'r waren twee mensen die waren,/dutch2/DVA13U,d'r waren twee mensen die waren,dutch,dutch2,1517,dutch-04-493-607880,talk,d'r waren twee mensen die waren,6,31,1,205,1.5556098217596995e-10,NA,self,NA,NA,10760,1,0.945352310665964,0,7,1,1,100,69
610510,611231,spreker1 [v] (TIE0),uh,/dutch2/DVA13U,uh,dutch,dutch2,721,dutch-04-494-610510,talk,uh,1,2,2695,10,4.192368469642391e-7,NA,self,NA,NA,7640,1,0.814933333333333,0,6,1,1,17,85
611231,612144,spreker1 [v] (TIE0),guests*v zeg maar,/dutch2/DVA13U,guests*v zeg maar,dutch,dutch2,913,dutch-04-495-611231,talk,guests*v zeg maar,3,17,1,205,1.5556098217596995e-10,NA,self,NA,NA,8553,1,0.831356920684292,0,7,1,1,100,69
612144,612918,spreker1 [v] (TIE0),namelijk ik,/dutch2/DVA13U,namelijk ik,dutch,dutch2,774,dutch-04-496-612144,talk,namelijk ik,2,11,1,205,1.5556098217596995e-10,NA,self,NA,NA,7438,1,0.810857952687234,0,7,1,1,100,69
613289,614544,spreker1 [v] (TIE0),en nog een nederlandse vrouw,/dutch2/DVA13U,en nog een nederlandse vrouw,dutch,dutch2,1255,dutch-04-497-613289,talk,en nog een nederlandse vrouw,5,28,1,205,1.5556098217596995e-10,NA,self,NA,NA,8693,1,0.804981942772479,0,8,1,1,100,69
615003,617273,spreker2 [v] (TIE2),maar dat dat moest luc aanvragen van tevoren of zo?,/dutch2/DVA13U,maar dat dat moest luc aanvragen van tevoren of zo?,dutch,dutch2,2270,dutch-04-498-615003,talk,maar dat dat moest luc aanvragen van tevoren of zo?,10,51,1,205,1.5556098217596995e-10,NA,other,459,overlapped,9643,0.235403919941927,0.789891874180865,1,8,0.125,2,100,69
615068,616029,spreker1 [v] (TIE0),maar ze hadden helemaal,/dutch2/DVA13U,maar ze hadden helemaal,dutch,dutch2,961,dutch-04-499-615068,talk,maar ze hadden helemaal,4,23,1,205,1.5556098217596995e-10,full,other,-2205,NA,9218,0.753742677370362,0.903725490196078,2,8,0.875,2,100,69
617305,617818,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,513,dutch-04-500-617305,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,self_during_other,32,NA,8924,0.745629762438368,0.897967397866774,2,8,0.875,2,10,100
617818,619804,spreker1 [v] (TIE0),of je moet 't natuurlijk wel zeggen van ik neem m'n vriendin mee,/dutch2/DVA13U,of je moet 't natuurlijk wel zeggen van ik neem m'n vriendin mee,dutch,dutch2,1986,dutch-04-501-617818,talk,of je moet 't natuurlijk wel zeggen van ik neem m'n vriendin mee,13,64,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,10910,0.791934005499542,0.914961422341496,2,9,0.888888888888889,2,100,69
618975,619226,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,251,dutch-04-502-618975,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-829,NA,9644,0.261406055578598,1.03765870454056,3,9,0.222222222222222,2,10,100
619804,621584,spreker1 [v] (TIE0),mag die ook mee naar 't conferentiediner*n weet je wel,/dutch2/DVA13U,mag die ook mee naar 't conferentiediner*n weet je wel,dutch,dutch2,1780,dutch-04-503-619804,talk,mag die ook mee naar 't conferentiediner*n weet je wel,10,54,1,205,1.5556098217596995e-10,NA,other,578,overlapped,11424,0.779324229691877,1.03160556257901,4,10,0.8,2,100,69
620307,620580,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,273,dutch-04-504-620307,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-1277,NA,11697,0.238864666153715,1.05625790139064,5,11,0.272727272727273,2,10,100
622380,623122,spreker1 [v] (TIE0),en uh,/dutch2/DVA13U,en uh,dutch,dutch2,742,dutch-04-505-622380,talk,en uh,2,5,2100,13,3.2667806256953693e-7,NA,other,1800,NA,10031,0.721463463263882,1.02013627580596,6,9,0.666666666666667,2,17,84
623406,624006,spreker1 [v] (TIE0),maar d'r was gewoon,/dutch2/DVA13U,maar d'r was gewoon,dutch,dutch2,600,dutch-04-506-623406,talk,maar d'r was gewoon,4,19,1,205,1.5556098217596995e-10,NA,self,NA,NA,9376,0.702005119453925,1.04143063423303,5,9,0.666666666666667,2,100,69
624879,626178,spreker1 [v] (TIE0),tafelschikking,/dutch2/DVA13U,tafelschikking,dutch,dutch2,1299,dutch-04-507-624879,talk,tafelschikking,1,14,1,205,1.5556098217596995e-10,NA,self,NA,NA,10675,0.738266978922717,0.955257270693512,5,10,0.7,2,100,69
